ANIO,FECHA_REGISTRO,REGION_FUENTE,NOMBRE_EXDH_DZ,PROVINCIA_FUENTE,CODIGO_DPA_CANTON,CANTON_FUENTE,PARROQUIA_FUENTE,TIPO_PARROQUIA_FUENTE,NOMBRE_EXCAC_OT,COORDENADA_X_FUENTE,COORDENADA_Y_FUENTE,COTA_FUENTE,PFAFSTETTER,SISTEMA_FUENTE,CUENCA_FUENTE,SUB_CUENCA_FUENTE,MICROCUENCA_FUENTE,TIPO_FUENTE,SITIO_CAPTACION_FUENTE,NOMBRE_FUENTE,NOMBRE_USO_APROVECHAMIENTO,NOMBRE_SUB_USO_APROVECHAMIENTO,GRUPO_USUARIO_AUTORIZADO,TIPO_USUARIO_AUTORIZADO,CODIGO_UNICO,CODIGO_PROCESO,ANIO_TRAMITE,NUMERO_PROCESO,CAUDAL_AUTORIZADO_LS,ESTADO_TRAMITE
2020.0,2020-03-10,SIERRA,JUBONES,AZUAY,110.0,OÑA,SUSUDEL,RURAL,URDANETA OÑA,701200.0,9626135.0,2840.0,0.0,JUBONES,RIO JUBONES,RIO LEON,QUEBRADA DE LAS SABANILLAS Y DREN AL RIO LEON,"VERTIENTES, MANANTIAL, ACUIFERO",SECTOR TERRENOS COMUNALES HDA. CHUCHUDEL,VERTIENTE HUALLO,CONSUMO HUMANO,USO DOMESTICO EN GENERAL,"MUNICIPIOS, CONCEJOS",SECCIONAL,JU-UO-001260-126755,JU-UO-001260-1999,1999.0,1260.0,0.06,VIGENTE
2020.0,2020-03-10,SIERRA,JUBONES,AZUAY,110.0,OÑA,SUSUDEL,RURAL,URDANETA OÑA,701700.0,9625735.0,2880.0,0.0,JUBONES,RIO JUBONES,RIO LEON,QUEBRADA DE LAS SABANILLAS Y DREN AL RIO LEON,"VERTIENTES, MANANTIAL, ACUIFERO",SECTOR TERRENOS COMUNALES HDA. CHUCHUDEL,VERTIENTE JUCAHUANCUNDO,CONSUMO HUMANO,USO DOMESTICO EN GENERAL,"MUNICIPIOS, CONCEJOS",SECCIONAL,JU-UO-001260-126757,JU-UO-001260-1999,1999.0,1260.0,0.36,VIGENTE
2020.0,2020-03-10,SIERRA,JUBONES,AZUAY,110.0,OÑA,SUSUDEL,RURAL,URDANETA OÑA,700835.0,9628385.0,3018.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO LEON ALTO DJ QUEBRADA VIRGEN PATA,"VERTIENTES, MANANTIAL, ACUIFERO",PLAN DE SANTA ROSA Y PIEDRA LIZA,VERTIENTE LA TOMA,RIEGO,USO EN GENERAL,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,JU-UO-000782-126856,JU-UO-000782-2012,2012.0,782.0,0.5315,VIGENTE
2020.0,2020-03-10,SIERRA,JUBONES,AZUAY,110.0,OÑA,SUSUDEL,RURAL,URDANETA OÑA,701768.0,9626148.0,2828.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO LEON ALTO DJ QUEBRADA VIRGEN PATA,"VERTIENTES, MANANTIAL, ACUIFERO",PLAN DE SANTA ROSA Y PIEDRA LIZA,VERTIENTE TOMA DE LA DIVISION,RIEGO,USO EN GENERAL,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,JU-UO-000782-126858,JU-UO-000782-2012,2012.0,782.0,0.2127,VIGENTE
2020.0,2020-03-10,SIERRA,JUBONES,AZUAY,110.0,OÑA,SUSUDEL,RURAL,URDANETA OÑA,700385.0,9628385.0,3018.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO LEON ALTO DJ QUEBRADA VIRGEN PATA,"VERTIENTES, MANANTIAL, ACUIFERO",PLAN DE SANTA ROSA Y PIEDRA LIZA,VERTIENTE LA TOMA,RIEGO,USO EN GENERAL,AGRUPACIONES DE USUARIOS DE DISTINTA INDOLE,PARTICULAR,JU-UO-000782-126832,JU-UO-000782-2012,2012.0,782.0,0.5315,VIGENTE
2020.0,2020-03-10,SIERRA,JUBONES,AZUAY,110.0,OÑA,SUSUDEL,RURAL,URDANETA OÑA,701056.0,9627929.0,2984.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO LEON ALTO DJ QUEBRADA VIRGEN PATA,"VERTIENTES, MANANTIAL, ACUIFERO",PLAN DE SANTA ROSA Y PIEDRA LIZA,VERTIENTE YEGUA CORRAL,RIEGO,USO EN GENERAL,AGRUPACIONES DE USUARIOS DE DISTINTA INDOLE,PARTICULAR,JU-UO-000782-126825,JU-UO-000782-2012,2012.0,782.0,0.7535,VIGENTE
2020.0,2020-03-10,SIERRA,JUBONES,AZUAY,110.0,OÑA,SUSUDEL,RURAL,URDANETA OÑA,701056.0,9627929.0,2984.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO LEON ALTO DJ QUEBRADA VIRGEN PATA,"VERTIENTES, MANANTIAL, ACUIFERO",PLAN DE SANTA ROSA Y PIEDRA LIZA,VERTIENTE YEGUA CORRAL,RIEGO,USO EN GENERAL,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,JU-UO-000782-126854,JU-UO-000782-2012,2012.0,782.0,0.7534,VIGENTE
2020.0,2020-03-10,SIERRA,JUBONES,AZUAY,110.0,OÑA,SUSUDEL,RURAL,URDANETA OÑA,701768.0,9626157.0,2828.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO LEON ALTO DJ QUEBRADA VIRGEN PATA,"VERTIENTES, MANANTIAL, ACUIFERO",PLAN DE SANTA ROSA Y PIEDRA LIZA,VERTIENTE TOMA DE LA DIVISION,RIEGO,USO EN GENERAL,AGRUPACIONES DE USUARIOS DE DISTINTA INDOLE,PARTICULAR,JU-UO-000782-126834,JU-UO-000782-2012,2012.0,782.0,0.2128,VIGENTE
2020.0,2020-03-10,SIERRA,JUBONES,AZUAY,110.0,OÑA,SUSUDEL,RURAL,URDANETA OÑA,701568.0,9628575.0,2983.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO LEON ALTO DJ QUEBRADA VIRGEN PATA,"VERTIENTES, MANANTIAL, ACUIFERO",PLAN DE SANTA ROSA Y PIEDRA LIZA,VERTIENTE SANTA ROSA,RIEGO,USO EN GENERAL,AGRUPACIONES DE USUARIOS DE DISTINTA INDOLE,PARTICULAR,JU-UO-000782-126813,JU-UO-000782-2012,2012.0,782.0,0.2187,VIGENTE
2020.0,2020-03-10,SIERRA,JUBONES,AZUAY,110.0,OÑA,SUSUDEL,RURAL,URDANETA OÑA,701617.0,9626148.0,2850.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO LEON ALTO DJ QUEBRADA VIRGEN PATA,QUEBRADA,PLAN DE SANTA ROSA Y PIEDRA LIZA,QUEBRADA PIEDRA LISA,RIEGO,USO EN GENERAL,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,JU-UO-000782-126857,JU-UO-000782-2012,2012.0,782.0,2.8038,VIGENTE
2020.0,2020-03-10,SIERRA,JUBONES,AZUAY,110.0,OÑA,SUSUDEL,RURAL,URDANETA OÑA,701617.0,9626148.0,2850.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO LEON ALTO DJ QUEBRADA VIRGEN PATA,QUEBRADA,PLAN DE SANTA ROSA Y PIEDRA LIZA,QUEBRADA PIEDRA LISA,RIEGO,USO EN GENERAL,AGRUPACIONES DE USUARIOS DE DISTINTA INDOLE,PARTICULAR,JU-UO-000782-126833,JU-UO-000782-2012,2012.0,782.0,2.8035,VIGENTE
2020.0,2020-03-10,SIERRA,JUBONES,AZUAY,110.0,OÑA,SUSUDEL,RURAL,URDANETA OÑA,701568.0,9628575.0,2983.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO LEON ALTO DJ QUEBRADA VIRGEN PATA,"VERTIENTES, MANANTIAL, ACUIFERO",PLAN DE SANTA ROSA Y PIEDRA LIZA,VERTIENTE SANTA ROSA,RIEGO,USO EN GENERAL,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,JU-UO-000782-126851,JU-UO-000782-2012,2012.0,782.0,0.2186,VIGENTE
2020.0,2020-03-10,SIERRA,JUBONES,AZUAY,110.0,OÑA,SUSUDEL,RURAL,URDANETA OÑA,700902.0,9627024.0,3015.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO LEON ALTO DJ QUEBRADA VIRGEN PATA,"VERTIENTES, MANANTIAL, ACUIFERO",PLAN DE SANTA ROSA Y PIEDRA LIZA,VERTIENTE AYASAMANA,CONSUMO HUMANO,USO DOMESTICO EN GENERAL,AGRUPACIONES DE USUARIOS DE DISTINTA INDOLE,PARTICULAR,JU-UO-000782-126859,JU-UO-000782-2012,2012.0,782.0,0.47,VIGENTE
2020.0,2020-03-11,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,711446.0,9605067.0,3217.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO UDUSHAPA Y DREN AL RIO LEON,"VERTIENTES, MANANTIAL, ACUIFERO",SARARPAMBA,VERTIENTE SARARPAMBA,ABREVADERO SOBERANIA ALIMENTARIA,USO DE ABREVADERO EN GENERAL,AGRUPACIONES DE USUARIOS DE DISTINTA INDOLE,PARTICULAR,JU-UO-003028-126423,JU-UO-003028-2014,2014.0,3028.0,0.2005,VIGENTE
2020.0,2020-03-11,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,708733.0,9611073.0,2878.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO UDUSHAPA Y DREN AL RIO LEON,"VERTIENTES, MANANTIAL, ACUIFERO",SARARPAMBA,VERTIENTE CHINCHE POTRERO,RIEGO,USO EN GENERAL,AGRUPACIONES DE USUARIOS DE DISTINTA INDOLE,PARTICULAR,JU-UO-003028-126430,JU-UO-003028-2014,2014.0,3028.0,8.0,VIGENTE
2020.0,2020-03-11,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,711318.0,9605065.0,3211.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO UDUSHAPA Y DREN AL RIO LEON,"VERTIENTES, MANANTIAL, ACUIFERO",SARARPAMBA,VERTIENTE ZARUMILLA,RIEGO,USO EN GENERAL,AGRUPACIONES DE USUARIOS DE DISTINTA INDOLE,PARTICULAR,JU-UO-003028-126425,JU-UO-003028-2014,2014.0,3028.0,8.0,VIGENTE
2020.0,2020-03-11,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,708615.0,9612374.0,2730.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO UDUSHAPA Y DREN AL RIO LEON,"VERTIENTES, MANANTIAL, ACUIFERO",SARARPAMBA,VERTIENTE LOS CAPULIES,RIEGO,USO EN GENERAL,AGRUPACIONES DE USUARIOS DE DISTINTA INDOLE,PARTICULAR,JU-UO-003028-126431,JU-UO-003028-2014,2014.0,3028.0,5.0,VIGENTE
2020.0,2020-03-11,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,709286.0,9610082.0,2905.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO UDUSHAPA Y DREN AL RIO LEON,"VERTIENTES, MANANTIAL, ACUIFERO",SARARPAMBA,VERTIENTE PEÑA BLANCA,RIEGO,USO EN GENERAL,AGRUPACIONES DE USUARIOS DE DISTINTA INDOLE,PARTICULAR,JU-UO-003028-126428,JU-UO-003028-2014,2014.0,3028.0,6.0,VIGENTE
2020.0,2020-03-11,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,710154.0,9607070.0,3003.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO UDUSHAPA Y DREN AL RIO LEON,"VERTIENTES, MANANTIAL, ACUIFERO",SARARPAMBA,VERTIENTE LAS PALMAS,RIEGO,USO EN GENERAL,AGRUPACIONES DE USUARIOS DE DISTINTA INDOLE,PARTICULAR,JU-UO-003028-126426,JU-UO-003028-2014,2014.0,3028.0,7.0,VIGENTE
2020.0,2020-03-11,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,711446.0,9605067.0,3217.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO UDUSHAPA Y DREN AL RIO LEON,"VERTIENTES, MANANTIAL, ACUIFERO",SARARPAMBA,VERTIENTE SARARPAMBA,RIEGO,USO EN GENERAL,AGRUPACIONES DE USUARIOS DE DISTINTA INDOLE,PARTICULAR,JU-UO-003028-126424,JU-UO-003028-2014,2014.0,3028.0,7.7995,VIGENTE
2020.0,2020-03-11,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,708251.0,9613814.0,2700.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO UDUSHAPA Y DREN AL RIO LEON,"VERTIENTES, MANANTIAL, ACUIFERO",SARARPAMBA,VERTIENTE TOMA LOS SAUCOS,RIEGO,USO EN GENERAL,AGRUPACIONES DE USUARIOS DE DISTINTA INDOLE,PARTICULAR,JU-UO-003028-126433,JU-UO-003028-2014,2014.0,3028.0,4.0,VIGENTE
2020.0,2020-03-11,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,708516.0,9612991.0,2707.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO UDUSHAPA Y DREN AL RIO LEON,"VERTIENTES, MANANTIAL, ACUIFERO",SARARPAMBA,VERTIENTE TOMA QUEBRADA VIEJA,RIEGO,USO EN GENERAL,AGRUPACIONES DE USUARIOS DE DISTINTA INDOLE,PARTICULAR,JU-UO-003028-126432,JU-UO-003028-2014,2014.0,3028.0,6.0,VIGENTE
2020.0,2020-03-11,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,708758.0,9611058.0,2880.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO UDUSHAPA Y DREN AL RIO LEON,"VERTIENTES, MANANTIAL, ACUIFERO",SARARPAMBA,VERTIENTE HUIQUICAY,RIEGO,USO EN GENERAL,AGRUPACIONES DE USUARIOS DE DISTINTA INDOLE,PARTICULAR,JU-UO-003028-126429,JU-UO-003028-2014,2014.0,3028.0,8.0,VIGENTE
2020.0,2020-03-11,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,710037.0,9608206.0,2981.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO UDUSHAPA Y DREN AL RIO LEON,"VERTIENTES, MANANTIAL, ACUIFERO",SARARPAMBA,VERTIENTE LOS CEDROS,RIEGO,USO EN GENERAL,AGRUPACIONES DE USUARIOS DE DISTINTA INDOLE,PARTICULAR,JU-UO-003028-126427,JU-UO-003028-2014,2014.0,3028.0,5.0,VIGENTE
2020.0,2020-03-11,SIERRA,JUBONES,AZUAY,110.0,OÑA,SUSUDEL,RURAL,URDANETA OÑA,704902.0,9625297.0,2019.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO CHARCAY Y DREN AL RIO LEON,RIO,HACIENDA CARTAGENA,RIO BARIN,RIEGO,USO EN GENERAL,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,JU-UO-000755-129442,JU-UO-000755-2010,2010.0,755.0,8.855,VIGENTE
2020.0,2020-03-11,SIERRA,JUBONES,AZUAY,110.0,OÑA,SUSUDEL,RURAL,URDANETA OÑA,704902.0,9625297.0,2019.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO CHARCAY Y DREN AL RIO LEON,RIO,HACIENDA CARTAGENA,RIO BARIN,ABREVADERO SOBERANIA ALIMENTARIA,USO DE ABREVADERO EN GENERAL,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,JU-UO-000755-129443,JU-UO-000755-2010,2010.0,755.0,0.015,VIGENTE
2020.0,2020-03-11,SIERRA,JUBONES,AZUAY,110.0,OÑA,SUSUDEL,RURAL,URDANETA OÑA,704902.0,9625297.0,2019.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO CHARCAY Y DREN AL RIO LEON,RIO,HACIENDA CARTAGENA,RIO BARIN,RIEGO,USO EN GENERAL,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,JU-UO-000755-127218,JU-UO-000755-2010,2010.0,755.0,18.94,VIGENTE
2020.0,2020-03-11,SIERRA,JUBONES,AZUAY,110.0,OÑA,SUSUDEL,RURAL,URDANETA OÑA,704902.0,9625297.0,2019.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO CHARCAY Y DREN AL RIO LEON,RIO,HACIENDA CARTAGENA,RIO BARIN,ABREVADERO SOBERANIA ALIMENTARIA,USO DE ABREVADERO EN GENERAL,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,JU-UO-000755-129441,JU-UO-000755-2010,2010.0,755.0,0.057,VIGENTE
2020.0,2020-03-13,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,705601.0,9612547.0,2690.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO OÑA,"VERTIENTES, MANANTIAL, ACUIFERO","SECTOR CUZCUDOMA, PAREDONES Y CHACAPATA",VERTIENTE SAN ANTONIO,RIEGO,USO EN GENERAL,"PROCURADORES COMUNES, REPRESENTANTES LEGALES",PARTICULAR,JU-UO-000259-126705,JU-UO-000259-2008,2008.0,259.0,8.0,CANCELADO
2020.0,2020-03-16,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,706343.0,9613086.0,2752.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO OÑA,CIENEGAS/PANTANOS/HUMEDALES,SECTOR ZHIDIL,CIENEGA EL PARAISO,RIEGO,USO EN GENERAL,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,JU-UO-000156-129447,JU-UO-000156-2013,2013.0,156.0,2.28,VIGENTE
2020.0,2020-03-16,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,706343.0,9613086.0,2752.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO OÑA,CIENEGAS/PANTANOS/HUMEDALES,SECTOR ZHIDIL,CIENEGA EL PARAISO,ABREVADERO SOBERANIA ALIMENTARIA,PORCINO,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,JU-UO-000156-129446,JU-UO-000156-2013,2013.0,156.0,0.014,VIGENTE
2020.0,2020-03-16,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,706343.0,9613086.0,2752.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO OÑA,CIENEGAS/PANTANOS/HUMEDALES,SECTOR ZHIDIL,CIENEGA EL PARAISO,CONSUMO HUMANO,USO DOMESTICO EN GENERAL,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,JU-UO-000156-129445,JU-UO-000156-2013,2013.0,156.0,0.118,VIGENTE
2020.0,2020-03-18,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,705601.0,9612547.0,2690.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO OÑA,RIO,"SECTOR CUZCUDOMA, PAREDONES Y CHACAPATA",RION SAN ANTONIO (CANAL SAN CRISOSTOMO),RIEGO,USO EN GENERAL,"PROCURADORES COMUNES, REPRESENTANTES LEGALES",PARTICULAR,JU-UO-000259-126704,JU-UO-000259-2008,2008.0,259.0,32.35,CANCELADO
2020.0,2020-03-18,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,705601.0,9612547.0,2600.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO OÑA,"VERTIENTES, MANANTIAL, ACUIFERO","SECTOR CUZCUDOMA, PAREDONES Y CHACAPATA",VERTIENTE GULA,RIEGO,USO EN GENERAL,"PROCURADORES COMUNES, REPRESENTANTES LEGALES",PARTICULAR,JU-UO-000259-126699,JU-UO-000259-2008,2008.0,259.0,1.0,CANCELADO
2020.0,2020-03-18,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,705959.0,9613040.0,2650.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO OÑA,"VERTIENTES, MANANTIAL, ACUIFERO","SECTOR CUZCUDOMA, PAREDONES Y CHACAPATA",VERTIENTE POGLLO,RIEGO,USO EN GENERAL,"PROCURADORES COMUNES, REPRESENTANTES LEGALES",PARTICULAR,JU-UO-000259-126703,JU-UO-000259-2008,2008.0,259.0,16.95,CANCELADO
2020.0,2020-03-18,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,705754.0,9613409.0,2485.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO OÑA,"VERTIENTES, MANANTIAL, ACUIFERO","SECTOR CUZCUDOMA, PAREDONES Y CHACAPATA",VERTIENTE SAUCO,RIEGO,USO EN GENERAL,"PROCURADORES COMUNES, REPRESENTANTES LEGALES",PARTICULAR,JU-UO-000259-126706,JU-UO-000259-2008,2008.0,259.0,25.69,CANCELADO
2020.0,2020-03-18,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,705953.0,9613045.0,2710.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO OÑA,"VERTIENTES, MANANTIAL, ACUIFERO","SECTOR CUZCUDOMA, PAREDONES Y CHACAPATA",VERTIENTE EL POGLLO,ENVASADO DE AGUA,USO EN GENERAL PARA AGUA DE MESA,"PROCURADORES COMUNES, REPRESENTANTES LEGALES",PARTICULAR,JU-UO-000259-126696,JU-UO-000259-2009,2009.0,259.0,1.0,CANCELADO
2020.0,2020-03-18,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,709486.0,9604322.0,3143.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO OÑA,RIO,SECTOR EL CAMINO DE LOS INCAS,RIO OÑA O QUINGUYACU (CANAL QUINGUYACU),ABREVADERO SOBERANIA ALIMENTARIA,USO DE ABREVADERO EN GENERAL,"PROCURADORES COMUNES, REPRESENTANTES LEGALES",PARTICULAR,JU-UO-000469-126740,JU-UO-000469-2015,2015.0,469.0,0.0812,VIGENTE
2020.0,2020-03-18,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,709486.0,9604322.0,3143.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO OÑA,RIO,SECTOR EL CAMINO DE LOS INCAS,RIO OÑA O QUINGUYACU (CANAL QUINGUYACU),RIEGO,USO EN GENERAL,"PROCURADORES COMUNES, REPRESENTANTES LEGALES",PARTICULAR,JU-UO-000469-126731,JU-UO-000469-2015,2015.0,469.0,99.9188,VIGENTE
2020.0,2020-03-18,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,708501.0,9607916.0,2920.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO OÑA,RIO,SECTOR INGACHACA,RIO OÑA O QUINGUYACU (CANAL INGACHACA),ABREVADERO SOBERANIA ALIMENTARIA,USO DE ABREVADERO EN GENERAL,"PROCURADORES COMUNES, REPRESENTANTES LEGALES",PARTICULAR,JU-UO-000469-126745,JU-UO-000469-2015,2015.0,469.0,0.0674,VIGENTE
2020.0,2020-03-18,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,708501.0,9607916.0,2920.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO OÑA,RIO,SECTOR INGACHACA,RIO OÑA O QUINGUYACU (CANAL INGACHACA),RIEGO,USO EN GENERAL,"PROCURADORES COMUNES, REPRESENTANTES LEGALES",PARTICULAR,JU-UO-000469-126739,JU-UO-000469-2015,2015.0,469.0,82.9326,VIGENTE
2020.0,2020-03-18,SIERRA,JUBONES,AZUAY,110.0,OÑA,SUSUDEL,RURAL,URDANETA OÑA,702693.0,9624721.0,2667.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO CHARCAY Y DREN AL RIO LEON,"VERTIENTES, MANANTIAL, ACUIFERO",SECTOR TIO LOMA,VERTIENTE CHILCHIL,CONSUMO HUMANO,USO DOMESTICO EN GENERAL,AGRUPACIONES DE USUARIOS DE DISTINTA INDOLE,PARTICULAR,JU-UO-002410-129637,JU-UO-002410-2014,2014.0,2410.0,1.1,VIGENTE
2020.0,2020-03-18,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,711337.0,9620335.0,2487.0,13949.0,JUBONES,RIO JUBONES,RIO LEON,RIO UDUSHAPA Y DREN AL RIO LEON,RIO,HORNILLOS - SAN FELIPE DE OÑA - OÑA- AZUAY,RIO HORNILLOS,RIEGO,CULTIVOS VARIOS,"USUARIOS DE ACEQUIAS Y/O CANALES DE RIEGO, JUNTAS DE REGANTES",PARTICULAR,JU-UO-004568-129415,JU-UO-004568-2014,2014.0,4568.0,6.511,VIGENTE
2020.0,2020-04-01,SIERRA,JUBONES,AZUAY,110.0,OÑA,SAN FELIPE DE OÑA,CABECERA CANTONAL,URDANETA OÑA,710750.0,9611985.0,2920.0,1948.0,JUBONES,RIO JUBONES,RIO LEON,RIO UDUSHAPA Y DREN AL RIO LEON,"VERTIENTES, MANANTIAL, ACUIFERO",SECTOR CERRO CUBILAN,VERTIENTE LA MURALLA,CONSUMO HUMANO,USO DOMESTICO EN GENERAL,"MUNICIPIOS, CONCEJOS",SECCIONAL,JU-UO-000637-126747,JU-UO-000637-1997,1997.0,637.0,6.0,VIGENTE
2020.0,2020-09-07,ORIENTE,NAPO,ORELLANA,2201.0,ORELLANA,DAYUMA,RURAL,PUERTO FRANCISCO DE ORELLANA,945333.0,9923310.0,292.0,497874.0,NAPO,RIO NAPO,RIO NAPO,NO DETERMINADA,ESTEROS,COMUNIDAD 3 DE MAYO / PARROQUIA DAYUMA Y LA BELLEZA,ESTERO S/N,ACUICULTURA,USO EN GENERAL PARA PISCICOLA,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,NA-FO-000782-116169,NA-FO-000782-2015,2015.0,782.0,0.08,VIGENTE
2020.0,2020-09-08,ORIENTE,NAPO,ORELLANA,2201.0,ORELLANA,EL DORADO,RURAL,PUERTO FRANCISCO DE ORELLANA,1018578.0,9944053.0,259.0,497879.0,NAPO,RIO NAPO,RIO NAPO,NO DETERMINADA,ESTEROS,CRUZANDO EL PUENTE DE LA PARROQUIA EL DORADO A MANO DERECHA,ESTERO LA FLORIDA,CONSUMO HUMANO,USO DOMESTICO EN GENERAL,"MUNICIPIOS, CONCEJOS",SECCIONAL,NA-FO-000752-114807,NA-FO-000752-2015,2015.0,752.0,5.73,VIGENTE
